1304.76123046875,5721.31640625,-4416.55517578125,4360.2646484375,-3719.755859375,0
842.5224609375,5160.57421875,-4318.0517578125,4239.7294921875,-3813.390625,0
1113.1005859375,5259.0751953125,-4145.974609375,4301.9951171875,-3638.09033203125,0
1003.33984375,5112.5380859375,-4109.1982421875,4246.3095703125,-3822.51318359375,0
1716.1572265625,5240.2900390625,-3524.1328125,4592.8369140625,-3472.0458984375,0
1971.578369140625,5231.12841796875,-3259.550048828125,4719.626953125,-3350.72119140625,0
1739.490966796875,4915.1884765625,-3175.697509765625,4714.736328125,-3280.96875,0
1853.411376953125,4911.18798828125,-3057.776611328125,4658.0869140625,-3458.856689453125,0
1829.74755859375,4834.810546875,-3005.06298828125,4787.95703125,-3415.784423828125,0
1998.025146484375,4593.60546875,-2595.580322265625,4752.3916015625,-3238.092041015625,0
2342.747314453125,5015.3603515625,-2672.613037109375,5184.720703125,-3412.93212890625,0
1829.532470703125,4735.1796875,-2905.647216796875,5468.73974609375,-3727.53515625,0
2168.02001953125,4686.46728515625,-2518.447265625,5305.7421875,-3552.546875,0
2073.35986328125,4685.4775390625,-2612.11767578125,5387.82763671875,-3627.64599609375,0
2314.26513671875,5113.5126953125,-2799.24755859375,6009.20947265625,-3973.701416015625,0
2340.13720703125,4894.89990234375,-2554.7626953125,5984.1572265625,-3978.806396484375,0
1770.90283203125,4032.4130859375,-2261.51025390625,5192.6318359375,-3539.74560546875,0
1805.25048828125,4052.9423828125,-2247.69189453125,5364.79833984375,-3588.15771484375,0
1690.279541015625,3977.660888671875,-2287.38134765625,5444.896484375,-3661.05712890625,0
1769.748779296875,3832.097412109375,-2062.3486328125,5273.67333984375,-3562.49169921875,0
1758.6630859375,3886.43115234375,-2127.76806640625,5445.974609375,-3756.20703125,0
1570.10693359375,3479.48193359375,-1909.375,5218.0146484375,-3576.74609375,0
1460.179931640625,3550.05859375,-2089.878662109375,5622.2265625,-3823.6591796875,0
1652.4556884765625,3692.775390625,-2040.3197021484375,5759.5400390625,-3852.778564453125,0
1449.5335693359375,3369.1533203125,-1919.6197509765625,5540.419921875,-3829.56103515625,0
1427.122314453125,3088.38623046875,-1661.263916015625,5131.43798828125,-3579.710693359375,0
1337.1888427734375,3032.09326171875,-1694.9044189453125,5226.5048828125,-3580.898681640625,0
974.385009765625,2600.75439453125,-1626.369384765625,5116.9462890625,-3584.3671875,0
827.1204833984375,2456.710205078125,-1629.5897216796875,4892.89794921875,-3395.150390625,0
1391.189208984375,2958.56982421875,-1567.380615234375,5497.4765625,-3796.82958984375,0
843.4583740234375,2394.027099609375,-1550.5687255859375,5153.6708984375,-3689.46875,0
783.505859375,2199.85595703125,-1416.35009765625,5173.759765625,-3675.71484375,0
1103.8883056640625,2469.537353515625,-1365.6490478515625,5505.8740234375,-3828.930908203125,0
1019.58984375,2332.54345703125,-1312.95361328125,5231.478515625,-3730.470703125,0
1072.401123046875,2353.473876953125,-1281.07275390625,5460.8427734375,-3825.987548828125,0
940.245849609375,2102.8515625,-1162.605712890625,5354.3017578125,-3721.630859375,0
862.317138671875,1956.628662109375,-1094.3115234375,5288.5419921875,-3777.76416015625,0
965.6226806640625,2140.591064453125,-1174.9683837890625,5860.7646484375,-4127.1015625,0
615.3621826171875,1740.0592041015625,-1124.697021484375,5126.279296875,-3675.464599609375,0
719.74072265625,1685.82080078125,-966.080078125,5009.1806640625,-3566.95654296875,0
663.1531372070312,1641.966064453125,-978.8129272460938,4987.7294921875,-3525.04931640625,0
702.5077514648438,1607.916015625,-905.4082641601562,4961.189453125,-3575.884033203125,0
797.652587890625,1724.0130615234375,-926.3604736328125,5459.71337890625,-3828.4306640625,0
674.7327880859375,1602.98779296875,-928.2550048828125,5622.8447265625,-4006.171630859375,0
731.0881958007812,1503.427490234375,-772.3392944335938,5164.67919921875,-3707.96728515625,0
659.3651733398438,1432.2503662109375,-772.8851928710938,5382.22265625,-3782.8427734375,0
683.0828857421875,1463.9083251953125,-780.825439453125,5306.6904296875,-3734.35107421875,0
508.00372314453125,1348.541015625,-840.5372924804688,5479.08740234375,-3878.91064453125,0
620.670654296875,1429.15625,-808.485595703125,5456.98193359375,-3932.485107421875,0
555.3016967773438,1197.656005859375,-642.3543090820312,5027.70068359375,-3694.392578125,0
570.703857421875,1313.40185546875,-742.697998046875,5387.6279296875,-3904.98193359375,0
572.575439453125,1260.6854248046875,-688.1099853515625,5042.607421875,-3596.382080078125,0
481.45465087890625,1234.16064453125,-752.7059936523438,5352.9443359375,-3809.77978515625,0
476.2960205078125,1225.5234375,-749.2274169921875,5243.1171875,-3732.41845703125,0
433.653564453125,1101.592529296875,-667.93896484375,5018.8935546875,-3612.0869140625,0
406.67254638671875,1048.306396484375,-641.6338500976562,5034.12841796875,-3581.97021484375,0
382.5308837890625,1054.693115234375,-672.1622314453125,4869.232421875,-3491.56201171875,0
322.06121826171875,1063.77978515625,-741.7185668945312,5322.9921875,-3769.908203125,0
338.256591796875,1012.1395263671875,-673.8829345703125,4948.8515625,-3569.3310546875,0
319.4501953125,1062.8267822265625,-743.3765869140625,5086.39453125,-3608.31396484375,0
396.520263671875,1083.757568359375,-687.2373046875,5240.0361328125,-3793.203369140625,0
